Date,Close/Last,Volume,Open,High,Low
11/30/2021,49.15,2358,49.81,49.824,48.9401
11/29/2021,50.68,3913,50.8153,50.8435,50.68
11/26/2021,50.53,7926,50.47,50.53,49.51
11/24/2021,52.3,1130,51.93,52.3,51.93
11/23/2021,51.33,374,51.33,51.33,51.33
11/22/2021,51.45,3241,51.175,51.92,51.1601
11/19/2021,50.76,8349,51,51,50.72
11/18/2021,51.79,1980,51.98,52.065,51.604
11/17/2021,51.952,1947,52.44,52.44,51.952
11/16/2021,52.9419,616,52.5,52.9419,52.5
11/15/2021,52.8,4859,52.635,52.8,52.5
11/12/2021,52.5397,5896,52.5,52.55,52.5
11/11/2021,52.69,2923,52.545,52.7,52.47
11/10/2021,52.19,4024,52.68,52.68,52.1
11/09/2021,52.82,3653,52.641,52.82,52.4
11/08/2021,53.13,1869,52.83,53.13,52.83
11/05/2021,52.38,3008,52.55,52.55,52.315
11/04/2021,52.06,14055,52.8,52.8,51.76
11/03/2021,52.56,10059,52.18,52.679,52.18
11/02/2021,52.2,5305,52.35,52.35,52.02
11/01/2021,52.15,8497,52.33,52.33,52
10/29/2021,51.54,3464,52.11,52.11,51.41
10/28/2021,51.84,2873,51.55,51.84,51.55
10/27/2021,51.5,9108,52.6,52.6,51.5
10/26/2021,52.9366,3673,53.16,53.26,52.9
10/25/2021,53,12326,52.85,53.11,52.85
10/22/2021,52.63,2830,52.71,52.83,52.5635
10/21/2021,52.27,4328,52.68,52.71,51.95
10/20/2021,52.85,4936,52.1,52.85,51.97
10/19/2021,52.21,5390,51.77,52.21,51.77
10/18/2021,51.76,8655,51.71,52.08,51.6321
10/15/2021,51.41,6479,51.7,52.02,51.41
10/14/2021,50.49,8578,51.1,51.38,50.47
10/13/2021,50.435,9257,51.16,51.16,50.3
10/12/2021,50.5,9650,50.82,50.83,50.5
10/11/2021,50.64,8152,51.21,51.4505,50.64
10/08/2021,50.7905,525,50.41,50.915,50.41
10/07/2021,50.5522,9927,50.66,50.76,50.5
10/06/2021,49.81,4942,49.58,49.95,49.31
10/05/2021,49.92,303,49.92,49.92,49.92
10/04/2021,49.402,1274,49.64,49.64,49.402
10/01/2021,49.3284,1421,48.79,49.4299,48.79
09/30/2021,48.73,3618,49.25,49.25,48.71
09/29/2021,49.25,787,49.36,49.37,49.25
09/28/2021,49.195,4247,49.94,49.94,49.18
09/27/2021,49.63,1124,49.538,49.66,49.538
09/24/2021,47.98,548,47.98,47.98,47.98
09/23/2021,48.26,961,48.4,48.48,48.26
09/22/2021,46.7578,9570,46.1,47.035,46.1
09/21/2021,46.2069,461,46.2503,46.2503,46.2069
09/20/2021,45.69,1020,45.7523,45.7523,45.69
09/17/2021,47.6689,3723,48.14,48.14,47.6
09/16/2021,48.1486,1137,48.22,48.2949,48.1001
09/15/2021,48.3684,402,48.3859,48.3859,48.3684
09/14/2021,47.3433,349,47.63,47.63,47.3433
09/13/2021,48.2665,831,48.2,48.2665,48.07
09/10/2021,47.7106,245,47.7606,47.7606,47.7106
09/09/2021,47.9416,1073,48.16,48.16,47.9
09/08/2021,48.29,N/A,48.29,48.29,48.29
09/07/2021,48.29,2192,48.62,48.62,48.29
09/03/2021,48.57,2663,48.52,48.632,48.52
09/02/2021,48.84,1571,48.89,49.152,48.77
09/01/2021,49.01,N/A,49.01,49.01,49.01
08/31/2021,49.01,454,49.1299,49.1299,49
08/30/2021,49,N/A,49,49,49
08/27/2021,49,N/A,49,49,49
08/26/2021,49,1686,49.19,49.19,48.9101
08/25/2021,49.19,113,49.19,49.19,49.19
08/24/2021,48.6,1005,48.38,48.6,48.38
08/23/2021,48.02,3852,47.78,48.07,47.78
08/20/2021,47.17,21250,46.999,47.18,46.97
08/19/2021,46.72,965,46.593,46.72,46.5
08/18/2021,47.5,1424,48.07,48.07,47.5
08/17/2021,48,3628,48.3,48.31,47.59
08/16/2021,48.6934,829,48.78,48.78,48.37
08/13/2021,49.259,229,49.259,49.259,49.259
08/12/2021,49.4415,802,49.26,49.442,49.26
08/11/2021,49.2641,465,49.2641,49.2641,49.2641
08/10/2021,49.08,3169,48.28,49.08,48.28
08/09/2021,48.06,409,48.07,48.07,48.06
08/06/2021,48.25,3372,48.44,48.44,48.171
08/05/2021,47.5649,2949,47.74,47.825,47.53
08/04/2021,47.2677,1247,47.6,47.8301,47.2677
08/03/2021,48.12,4090,47.5,48.12,47.16
08/02/2021,47.31,2489,48.5396,48.5396,47.31
07/30/2021,48.1895,N/A,48.1895,48.1895,48.1895
07/29/2021,48.1895,3271,48.16,48.35,48.15
07/28/2021,47.61,1105,47.37,47.67,47.37
07/27/2021,47.37,2049,47.35,47.599,47.1709
07/26/2021,47.5,5682,46.99,47.55,46.99
07/23/2021,47,695,46.98,47,46.98
07/22/2021,46.8,5283,46.6,46.81,46.55
07/21/2021,47.21,1303,47.386,47.386,47.21
07/20/2021,46.29,723,45.4801,46.295,45.4801
07/19/2021,45.095,5160,45.51,45.75,44.88
07/16/2021,46.74,6188,47.765,47.765,46.74
07/15/2021,47.75,1151,47.91,48.07,47.75
07/14/2021,48.58,N/A,48.58,48.58,48.58
07/13/2021,48.58,4203,49.02,49.03,48.57
07/12/2021,49.255,584,49,49.255,49
07/09/2021,48.9392,1271,48.6605,48.9392,48.6605
07/08/2021,47.44,4536,47.5,47.6701,47.14
07/07/2021,48.28,4089,48.19,48.3,47.81
07/06/2021,48.4,4420,49.5,49.5,48.4
07/02/2021,49.5386,1475,49.49,49.57,49.49
07/01/2021,49.565,2600,49.49,49.71,49.49
06/30/2021,49.035,224,49.02,49.035,49.02
06/29/2021,48.69,939,48.7899,48.7899,48.69
06/28/2021,48.899,5183,49.72,49.72,48.79
06/25/2021,49.84,1143,49.6603,49.84,49.62
06/24/2021,49.3072,1245,49.14,49.34,49.14
06/23/2021,48.8893,3435,49.11,49.24,48.84
06/22/2021,48.8128,12466,48.51,49.02,48.49
06/21/2021,48.68,6083,48.47,48.68,48.47
06/18/2021,47.2413,6328,47.61,47.6932,47.2413
06/17/2021,48.4,6092,50.11,50.11,47.88
06/16/2021,49.9447,688,49.86,49.9447,49.84
06/15/2021,50.0751,147,49.84,50.0751,49.84
06/14/2021,49.76,2939,50.23,50.254,49.76
06/11/2021,50.27,1569,50.37,50.41,50.27
06/10/2021,50.37,1402,50.88,50.88,50.37
06/09/2021,50.85,3455,51.11,51.12,50.85
06/08/2021,51.3098,3593,52.73,52.73,50.52
06/07/2021,51.14,6297,52.21,52.21,51.06
06/04/2021,51.04,2944,51.47,51.47,51.04
06/03/2021,51.29,3721,51.25,51.41,51.21
06/02/2021,51.17,4032,51.96,51.96,50.79
06/01/2021,51.15,12959,51.04,51.15,50.92
05/28/2021,49.9693,864,49.93,49.9693,49.9068
05/27/2021,50,614,49.79,50,49.79
05/26/2021,49.4701,1774,49.38,49.51,49.38
05/25/2021,49.385,1721,49.96,49.96,49.38
05/24/2021,49.81,5320,49.626,49.92,49.5709
05/21/2021,49.49,2802,49.74,49.84,49.4731
05/20/2021,49.09,4188,48.97,49.23,48.81
05/19/2021,49.1412,1434,48.58,49.1412,48.58
05/18/2021,49.9067,4425,50.87,50.87,49.9067
05/17/2021,50.7518,2143,50.4,50.7518,50.11
05/14/2021,50.41,9773,49.7,50.42,49.7
05/13/2021,49.35,3422,49.33,49.48,48.81
05/12/2021,48.7957,12141,49.71,49.9,48.7
05/11/2021,49.31,2325,49.47,49.5,48.99
05/10/2021,50.1012,2679,50.86,50.86,50.1012
05/07/2021,49.18,N/A,49.18,49.18,49.18
05/06/2021,49.18,1698,49.06,49.18,48.645
05/05/2021,49.27,3657,48.5,49.38,48.44
05/04/2021,48.4005,978,48.26,48.4005,48.25
05/03/2021,48.12,2313,48.1257,48.33,48.12
04/30/2021,47.4341,407,47.6499,47.6499,47.41
04/29/2021,48.0303,4457,48.04,48.11,47.795
04/28/2021,47.517,290,47.4,47.517,47.4
04/27/2021,46.8651,1111,46.4,46.8714,46.4
04/26/2021,46.5565,1431,46.58,46.6492,46.5565
04/23/2021,46.1055,2578,45.891,46.248,45.8829
04/22/2021,45.2539,1242,45.52,45.52,45.2539
04/21/2021,45.8863,1856,45.7325,45.9462,45.7325
04/20/2021,45.05,2038,45.92,45.92,45.05
04/19/2021,46.22,1558,45.995,46.22,45.95
04/16/2021,46.3816,2169,46.73,46.73,46.3163
04/15/2021,46.3156,711,46.32,46.3298,46.3156
04/14/2021,46.4654,5705,46.74,46.7983,46.4654
04/13/2021,45.8462,772,45.89,45.89,45.8462
04/12/2021,46.2551,3785,46.48,46.48,46.2537
04/09/2021,46.1927,2693,46.01,46.24,45.8841
04/08/2021,45.9833,2383,46.11,46.11,45.57
04/07/2021,46.1758,1340,46.29,46.3,46.1758
04/06/2021,46.2864,8811,46.6126,46.6126,46.2401
04/05/2021,46.391,4577,46.48,46.48,46.391
04/01/2021,46.27,1232,46.161,46.27,46.161
03/31/2021,45.7705,1845,46.16,46.16,45.67
03/30/2021,45.9229,999,45.789,46,45.789
03/29/2021,45.6605,2483,46.65,46.65,45.41
03/26/2021,46.44,3008,46.18,46.44,45.8
03/25/2021,45.3835,2927,43.924,45.3835,43.924
03/24/2021,44.81,1613,45.216,45.216,44.81
03/23/2021,44.1731,10848,45.035,45.035,44.11
03/22/2021,45.45,13057,45.5195,45.52,45.25
03/19/2021,45.8953,6770,45.75,46.1753,45.2799
03/18/2021,46.0805,10524,46.79,47.33,46.0805
03/17/2021,46.6309,6572,46.455,46.66,45.9
03/16/2021,46.1606,13148,46.58,46.58,45.89
03/15/2021,47.0035,7716,47.82,47.82,46.54
03/12/2021,47.36,9719,47.36,47.36,47.1306
03/11/2021,47,6438,46.91,47.48,46.91
03/10/2021,46.8,13407,46.06,46.82,46
03/09/2021,46,9553,46.26,46.41,45.8201
03/08/2021,46.4894,21381,46.47,47.13,46.2799
03/05/2021,46.12,6021,45.29,46.12,44.74
03/04/2021,45.22,2534,45.22,45.41,44.94
03/03/2021,45.35,10922,45.29,46,45.28
03/02/2021,45.03,3306,45.37,45.37,45
03/01/2021,45.1856,778,44.94,45.2941,44.94
02/26/2021,43.93,2227,44.46,44.46,43.2301
02/25/2021,44.6411,12442,46,46,44.625
02/24/2021,45.84,10475,44.9,45.89,44.9
02/23/2021,44.6408,3094,44.13,44.7213,43.8909
02/22/2021,44.44,5356,44.1,44.7053,44.1
02/19/2021,43.06,N/A,43.06,43.06,43.06
02/18/2021,43.06,N/A,43.06,43.06,43.06
02/17/2021,43.06,656,43.33,43.33,43.06
02/16/2021,43.36,4018,42.56,43.38,42.56
02/12/2021,42.4797,1327,42.28,42.4797,42.27
02/11/2021,41.9933,7624,42.22,42.2301,41.8001
02/10/2021,42.07,N/A,42.07,42.07,42.07
02/09/2021,42.07,202325,42,42.19,41.6206
02/08/2021,42.22,1585,41.98,42.22,41.9775
02/05/2021,40.4,N/A,40.4,40.4,40.4
02/04/2021,40.4,N/A,40.4,40.4,40.4
02/03/2021,40.4,5178,39.88,40.41,39.88
02/02/2021,39.7143,5257,40.02,40.04,39.7143
02/01/2021,38.9568,2748,38.4,38.9568,38.39
01/29/2021,38.4,2242,38.78,38.8,38.4
01/28/2021,39.4012,138,39.553,39.553,39.4012
01/27/2021,39.8224,N/A,39.8224,39.8224,39.8224
01/26/2021,39.8224,701,39.955,39.9899,39.8224
01/25/2021,40.3482,2592,40.02,40.3482,39.8801
01/22/2021,40.815,512,40.532,40.815,40.532
01/21/2021,40.89,16465,41.06,41.06,40.8659
01/20/2021,41.67,2843,41.9,41.9,41.5501
01/19/2021,41.9,3786,41.68,41.925,41.68
01/15/2021,41.46,3285,43.81,43.81,41.19
01/14/2021,42.45,16807,41.9,42.54,41.9
01/13/2021,41.5,2469,42.04,42.04,41.5
01/12/2021,42.01,2282,41.4,42.01,41.3
01/11/2021,41.16,11151,40.6175,41.16,40.6175
01/08/2021,38.7977,N/A,38.7977,38.7977,38.7977
01/07/2021,38.7977,N/A,38.7977,38.7977,38.7977
01/06/2021,38.7977,N/A,38.7977,38.7977,38.7977
01/05/2021,38.7977,125,38.405,38.7977,38.405
01/04/2021,38.38,1130,38.41,38.41,38.38
12/31/2020,38.05,496,38.08,38.1,38.05
12/30/2020,38.21,150,38.21,38.21,38.21
12/29/2020,37.8899,N/A,37.8899,37.8899,37.8899
12/28/2020,37.8899,350,38,38,37.8899
12/24/2020,37.66,N/A,37.66,37.66,37.66
12/23/2020,37.66,N/A,37.66,37.66,37.66
12/22/2020,37.66,223,37.66,37.66,37.66
12/21/2020,38.0132,392,38,38.0132,38
12/18/2020,38.34,466,38.34,38.34,38.34
12/17/2020,38.54,207,38.54,38.54,38.54
12/16/2020,37.8501,N/A,37.8501,37.8501,37.8501
12/15/2020,37.8501,N/A,37.8501,37.8501,37.8501
12/14/2020,37.8501,396,38.25,38.25,37.83
12/11/2020,38.6403,697,38.51,38.6568,38.27
12/10/2020,39.06,900,38.785,39.06,38.785
12/09/2020,38.77,3401,39.31,39.31,38.77
12/08/2020,38.69,1121,38.47,38.69,38.47
12/07/2020,38.56,539,38.47,38.56,38.47
12/04/2020,38.89,1620,38.07,38.89,38.07
12/03/2020,37.7178,206,38.0116,38.0116,37.7178
12/02/2020,37.5,993,37.5,37.515,37.5
12/01/2020,37.28,N/A,37.28,37.28,37.28
11/30/2020,37.28,111,37.28,37.28,37.28
11/27/2020,37.66,119,37.66,37.66,37.66
11/25/2020,37.62,243,37.62,37.62,37.62
11/24/2020,38.29,2938,37.35,38.29,37.35
11/23/2020,36.6784,251,36.3147,36.6784,36.3147
11/20/2020,35.29,353,35.28,35.29,35.28
11/19/2020,35.21,221,35.21,35.21,35.21
11/18/2020,36.17,400,36.13,36.17,36.13
11/17/2020,35.58,954,35.48,35.61,35.48
11/16/2020,35.51,1340,35.25,35.51,35.24
11/13/2020,34.21,6349,33.84,34.21,33.552
11/12/2020,34.1,N/A,34.1,34.1,34.1
11/11/2020,34.1,5358,34.26,34.26,34.0959
11/10/2020,34.5088,926,34.16,34.5088,34.16
11/09/2020,29.97,N/A,29.97,29.97,29.97
11/06/2020,29.97,N/A,29.97,29.97,29.97
11/05/2020,29.97,N/A,29.97,29.97,29.97
11/04/2020,29.97,N/A,29.97,29.97,29.97
11/03/2020,29.97,N/A,29.97,29.97,29.97
11/02/2020,29.97,101,29.97,29.97,29.97
10/30/2020,29.25,161,29.25,29.25,29.25
10/29/2020,28.81,N/A,28.81,28.81,28.81
10/28/2020,28.81,582,28.9384,28.9384,28.8
10/27/2020,29.75,907,30.11,30.11,29.75
10/26/2020,30.25,153,30.25,30.25,30.25
10/23/2020,31.56,116,31.56,31.56,31.56
10/22/2020,31.2501,320,30.55,31.2501,30.55
10/21/2020,30.4285,297,30.5,30.5,30.4285
10/20/2020,30.86,202,30.86,30.86,30.86
10/19/2020,30.99,112,30.99,30.99,30.99
10/16/2020,31.16,113,31.16,31.16,31.16
10/15/2020,30.63,103,30.63,30.63,30.63
10/14/2020,31,502,30.9994,31,30.9994
10/13/2020,31.41,N/A,31.41,31.41,31.41
10/12/2020,31.41,N/A,31.41,31.41,31.41
10/09/2020,31.41,207,31.42,31.42,31.41
10/08/2020,30.83,298,30.86,30.86,30.83
10/07/2020,29.9412,N/A,29.9412,29.9412,29.9412
10/06/2020,29.9412,228,30.7389,30.7389,29.9412
10/05/2020,29.682,N/A,29.682,29.682,29.682
10/02/2020,29.682,N/A,29.682,29.682,29.682
10/01/2020,29.682,N/A,29.682,29.682,29.682
09/30/2020,29.682,476,29.682,29.682,29.682
09/29/2020,28.6638,N/A,28.6638,28.6638,28.6638
09/28/2020,28.6638,N/A,28.6638,28.6638,28.6638
09/25/2020,28.6638,N/A,28.6638,28.6638,28.6638
09/24/2020,28.6638,158,28.5376,28.6638,28.5376
09/23/2020,29.72,N/A,29.72,29.72,29.72
09/22/2020,29.72,N/A,29.72,29.72,29.72
09/21/2020,29.72,102,29.72,29.72,29.72
09/18/2020,31.07,102,31.07,31.07,31.07
09/17/2020,31.0324,N/A,31.0324,31.0324,31.0324
09/16/2020,31.0324,N/A,31.0324,31.0324,31.0324
09/15/2020,31.0324,N/A,31.0324,31.0324,31.0324
09/14/2020,31.0324,200,30.96,31.12,30.96
09/11/2020,30.33,112,30.33,30.33,30.33
09/10/2020,30.63,100,30.63,30.63,30.63
09/09/2020,30.67,183,30.67,30.67,30.67
09/08/2020,30.56,214,30.56,30.56,30.56
09/04/2020,31.21,737,31.48,31.77,31.21
09/03/2020,31.44,869,31.68,31.8,31.3429
09/02/2020,31.37,N/A,31.37,31.37,31.37
09/01/2020,31.37,302,31.25,31.37,31.25
08/31/2020,31.48,N/A,31.48,31.48,31.48
08/28/2020,31.48,1495,31.38,31.48,31.38
08/27/2020,31.16,250,31.16,31.16,31.16
08/26/2020,31.3404,N/A,31.3404,31.3404,31.3404
08/25/2020,31.3404,1838,31.4051,31.4051,31.3404
08/24/2020,31.3523,1697,31.2199,31.3523,31.2199
08/21/2020,30.5205,153,30.4535,30.5205,30.4535
08/20/2020,31.53,N/A,31.53,31.53,31.53
08/19/2020,31.53,N/A,31.53,31.53,31.53
08/18/2020,31.53,N/A,31.53,31.53,31.53
08/17/2020,31.53,425,31.52,31.53,31.52
08/14/2020,31.74,N/A,31.74,31.74,31.74
08/13/2020,31.74,902,31.69,31.74,31.69
08/12/2020,31.9445,N/A,31.9445,31.9445,31.9445
08/11/2020,31.9445,3118,32.09,32.6699,31.9445
08/10/2020,31.15,N/A,31.15,31.15,31.15
08/07/2020,31.15,200,30.55,31.15,30.55
08/06/2020,30.7599,508,30.7599,30.7599,30.7599
08/05/2020,31.07,109,31.07,31.07,31.07
08/04/2020,30.391,1003,30.38,30.391,30.38
08/03/2020,30.1,600,30.11,30.11,30.09
07/31/2020,30.56,N/A,30.56,30.56,30.56
07/30/2020,30.56,N/A,30.56,30.56,30.56
07/29/2020,30.56,N/A,30.56,30.56,30.56
07/28/2020,30.56,N/A,30.56,30.56,30.56
07/27/2020,30.56,520,30.56,30.56,30.55
07/24/2020,30.74,103,30.74,30.74,30.74
07/23/2020,29.92,N/A,29.92,29.92,29.92
07/22/2020,29.92,N/A,29.92,29.92,29.92
07/21/2020,29.92,N/A,29.92,29.92,29.92
07/20/2020,29.92,203,29.81,29.92,29.81
07/17/2020,30.17,N/A,30.17,30.17,30.17
07/16/2020,30.17,N/A,30.17,30.17,30.17
07/15/2020,30.17,2050,30.18,30.19,30.17
07/14/2020,29.61,204,29.39,29.61,29.39
07/13/2020,29.04,N/A,29.04,29.04,29.04
07/10/2020,29.04,381,29.05,29.05,29.04
07/09/2020,28.95,N/A,28.95,28.95,28.95
07/08/2020,28.95,648,28.97,28.97,28.95
07/07/2020,29.41,224,29.41,29.41,29.41
07/06/2020,29.77,N/A,29.77,29.77,29.77
07/02/2020,29.77,123,29.77,29.77,29.77
07/01/2020,29.11,202,29.05,29.11,29.05
06/30/2020,29.55,421,29.07,29.55,29.07
06/29/2020,28.84,108,28.84,28.84,28.84
06/26/2020,28.39,111,28.39,28.39,28.39
06/25/2020,28.77,112,28.77,28.77,28.77
06/24/2020,29.21,176,29.21,29.21,29.21
